order_id,order_date,customer_id,customer_name,product_name,category,quantity,unit_price,total_sales,payment_method
A14122,09/02/2026,C8860,Lisa Bean,employee,Fashion,4,5160.49,19662.79,NetBanking
A14123,18/01/2026,C7686,Amanda Aguilar,value,Home,1,26477.71,25004.79,COD
A14124,19/01/2026,C9776,Justin Gomez,total,Fashion,2,14549.45,20411.59,NetBanking
A14125,27/01/2026,C2810,Hannah Ferguson,when,Fashion,1,8362.45,6412.19,NetBanking
A14126,03/02/2026,C9321,Tracy Grant,smile,Electronics,4,34298.87,101551.45,NetBanking
A14127,26/01/2026,C5225,Matthew Gonzalez,son,Electronics,4,35529.04,120938.70,NetBanking
A14128,19/01/2026,C3194,Karina Hickman,level,Home,5,25361.37,111637.95,COD
A14129,14/01/2026,C8333,Angela Bowen,name,Home,3,32889.69,91843.68,Card
A14130,04/01/2026,C2533,Carol Case,herself,Electronics,2,9592.27,13852.22,COD
A14131,05/01/2026,C2697,Tracey Allen,rest,Electronics,3,35546.27,95023.18,NetBanking
A14132,22/01/2026,C7083,Colleen Blevins,discover,Fashion,5,43246.79,173072.49,COD
A14133,04/01/2026,C9811,Alicia Garcia,everybody,Fashion,5,20289.50,95392.60,Card
A14134,03/02/2026,C4818,Thomas Morales,attention,Electronics,4,26662.72,85454.36,Card
A14135,13/01/2026,C8264,Michelle White,end,Electronics,4,44325.24,172045.09,Card
A14136,31/01/2026,C4297,Christine Silva,environment,Home,4,18543.22,58692.41,COD
A14137,02/01/2026,C1120,Cody Fisher,commercial,Fashion,3,35829.92,103248.26,COD
A14138,12/01/2026,C7970,Carrie Stevens,media,Electronics,2,22814.56,37487.81,COD
A14139,01/01/2026,C7432,Diana Patton,enjoy,Electronics,3,11913.51,33707.79,NetBanking
A14140,01/01/2026,C8928,Terri Long,maintain,Home,2,38357.69,64496.36,Card
A14141,20/01/2026,C2844,Charles Dunlap,around,Fashion,4,18770.23,60203.46,NetBanking
A14142,23/01/2026,C9949,Daniel Watkins Jr.,beautiful,Home,2,45453.87,86414.31,COD
A14143,07/02/2026,C3841,Lisa Robbins,general,Home,1,44183.46,32370.11,COD
A14144,05/02/2026,C3357,Tracy Rodriguez,author,Home,5,35937.19,134841.16,NetBanking
A14145,17/01/2026,C9370,Alexander Parker,full,Fashion,1,26747.81,26624.21,UPI
A14146,12/01/2026,C4970,Erin Robinson,on,Electronics,2,33132.14,57740.15,NetBanking
A14147,07/01/2026,C7770,Caitlyn Rose,sort,Electronics,5,23725.70,97338.89,COD
A14148,31/01/2026,C6948,Danielle English,night,Electronics,4,40571.80,149333.46,NetBanking
A14149,12/01/2026,C1765,Danielle Richardson,Congress,Electronics,2,24561.22,43751.33,COD
A14150,17/01/2026,C9553,Carlos Anderson,threat,Home,1,48130.71,33769.23,COD
A14151,30/01/2026,C7018,Samantha Singleton,clearly,Electronics,1,29123.39,23698.99,NetBanking
A14152,09/02/2026,C2138,Samuel Vega,upon,Home,2,15774.72,31054.20,COD
A14153,29/01/2026,C6811,Kelly Wright,direction,Fashion,5,6395.70,26243.70,COD
A14154,11/01/2026,C9497,Cindy Peterson,respond,Fashion,2,30332.02,52294.68,Card
A14155,03/01/2026,C2118,Manuel Ortiz,age,Fashion,5,32697.77,127578.37,Card
A14156,08/01/2026,C5821,Aaron Delgado,beyond,Electronics,1,32728.43,24292.91,COD
A14157,02/01/2026,C4719,Kristy Smith,develop,Fashion,3,14684.39,31848.84,NetBanking
A14158,12/01/2026,C1294,Kevin Fisher,few,Electronics,1,8828.28,7329.71,Card
A14159,25/01/2026,C1409,Cynthia Ryan,reflect,Electronics,2,22317.90,32177.90,COD
A14160,16/01/2026,C3440,Pamela Moon,north,Fashion,4,37308.16,146275.96,COD
A14161,20/01/2026,C2502,Mrs. Crystal Castillo,within,Home,1,45033.61,43360.24,UPI
A14162,06/01/2026,C2012,Jesse Hughes,paper,Fashion,3,2434.73,6818.53,NetBanking
A14163,16/01/2026,C5874,Levi White,include,Home,5,38249.02,147385.32,COD
A14164,13/01/2026,C2014,Katherine Benjamin,TRUE,Electronics,4,20727.68,65547.84,COD
A14165,23/01/2026,C3967,Marisa Gilbert,develop,Electronics,1,11330.81,9354.70,UPI
A14166,23/01/2026,C7966,Steven Adams,purpose,Fashion,4,21351.37,76948.41,Card
A14167,22/01/2026,C1579,Brenda Mathis,else,Fashion,4,46941.00,187876.61,COD
A14168,05/01/2026,C7447,Richard Byrd,middle,Home,1,17761.12,14943.93,NetBanking
A14169,22/01/2026,C4745,Robert Steele,situation,Electronics,5,46500.15,188385.06,NetBanking
A14170,04/01/2026,C3290,Donald Jackson,assume,Fashion,2,3046.55,4741.02,UPI
A14171,12/01/2026,C3573,Jennifer Mayer,every,Home,1,42635.10,42264.02,NetBanking
A14172,14/01/2026,C8875,Dr. Allen Davis DVM,despite,Home,3,4957.44,14682.13,COD
A14173,10/01/2026,C9580,Melissa Rivera,medical,Fashion,2,15695.76,27067.95,UPI
A14174,31/01/2026,C6455,Dustin Hall,member,Fashion,3,45028.57,116205.53,UPI
A14175,11/01/2026,C3515,Timothy Gallagher,as,Electronics,4,38492.81,138682.64,UPI
A14176,23/01/2026,C6679,Cathy Wall DDS,listen,Fashion,2,45176.71,85952.51,COD
A14177,30/01/2026,C2144,Jennifer Smith,field,Home,2,12812.48,22063.63,NetBanking
A14178,31/01/2026,C2728,Nicole Thompson,although,Home,2,42560.88,71577.40,UPI
A14179,24/01/2026,C3981,Brandon James,table,Home,3,1183.04,3588.64,UPI
A14180,16/01/2026,C7017,Andrew Baker,push,Home,2,34561.71,68487.86,NetBanking
A14181,14/01/2026,C4956,Victoria Randall,first,Home,1,2257.30,2272.45,Card
A14182,08/01/2026,C1919,Mathew Berger,box,Fashion,5,7183.96,28855.45,UPI
A14183,01/01/2026,C1785,Tina Mitchell,film,Home,3,21440.89,61154.26,COD
A14184,24/01/2026,C4304,Brian Smith,modern,Fashion,5,17354.04,61657.65,COD
A14185,18/01/2026,C5102,Brian Cochran,help,Fashion,2,2134.41,3433.83,COD
A14186,08/02/2026,C7269,Sandra Mcdowell,section,Fashion,2,43433.12,75610.66,COD
A14187,03/01/2026,C6984,Johnny Khan,practice,Electronics,4,19145.11,70513.45,Card
A14188,25/01/2026,C3659,Debra Mullins,present,Electronics,5,25209.03,103488.83,UPI
A14189,07/01/2026,C7172,Kenneth Perry,mean,Electronics,4,25579.96,86058.69,NetBanking
A14190,24/01/2026,C4356,Rachel Whitney,relationship,Electronics,2,1412.17,2137.23,NetBanking
A14191,20/01/2026,C8181,Suzanne Johnson,threat,Home,4,11731.54,46066.47,Card
A14192,18/01/2026,C8400,David Barber,Mr,Home,2,33754.40,67627.66,UPI
A14193,01/02/2026,C4805,Jamie Nelson,several,Fashion,2,26098.03,42426.24,NetBanking
A14194,12/01/2026,C2175,Jennifer Moore,will,Electronics,5,47232.96,188982.82,UPI
A14195,09/01/2026,C4082,Alicia Myers,follow,Electronics,3,11453.89,25557.21,Card
A14196,09/01/2026,C9308,Gregory Coleman,nation,Home,5,1327.01,6184.95,COD
A14197,11/01/2026,C4880,Emily Morrison,wind,Home,2,35826.03,69636.72,COD
A14198,01/01/2026,C2359,Debra Miller,right,Electronics,5,38663.19,183768.57,Card
A14199,20/01/2026,C4907,Lisa Smith,best,Home,4,10260.56,36978.50,Card
A14200,22/01/2026,C7614,Lisa Hanson,religious,Home,2,30027.69,47580.19,NetBanking
A14201,22/01/2026,C2115,Nicole Zhang,make,Fashion,5,34241.74,126767.24,UPI
A14202,08/02/2026,C9842,Kelly Hill,age,Electronics,4,45614.23,135087.04,UPI
A14203,09/02/2026,C1220,Sarah Smith,two,Home,4,29743.05,107138.63,UPI
A14204,03/01/2026,C1015,Gary Roberts,candidate,Fashion,5,10884.96,53997.05,UPI
A14205,08/02/2026,C8634,Christopher Camacho,write,Electronics,5,45324.94,165534.85,COD
A14206,27/01/2026,C8030,Michelle West,material,Home,5,31774.72,135164.79,NetBanking
A14207,09/01/2026,C5417,Jonathan Cruz,likely,Electronics,5,25708.37,118375.68,UPI
A14208,05/01/2026,C9066,Maurice Martin,interest,Home,3,8813.18,25716.15,NetBanking
A14209,17/01/2026,C8026,Jennifer Edwards,model,Fashion,5,45213.29,183251.38,NetBanking
A14210,31/01/2026,C5591,Veronica Gonzalez,benefit,Fashion,5,40961.02,186408.26,NetBanking
A14211,29/01/2026,C5980,Thomas Allen,perform,Home,5,15448.48,75756.33,UPI
A14212,18/01/2026,C2619,Christopher Benson,indicate,Home,5,39081.04,150595.02,COD
A14213,30/01/2026,C5013,Kayla Maldonado,education,Electronics,3,42052.15,107382.49,UPI
A14214,04/02/2026,C9789,Matthew Ferguson,clear,Home,1,9025.53,8104.45,UPI
A14215,31/01/2026,C6420,Zachary Daniel,here,Home,1,25243.51,18992.72,NetBanking
A14216,08/02/2026,C8688,Michael Morgan,could,Fashion,5,20468.29,92136.66,Card
A14217,27/01/2026,C8004,Melanie Thornton,hold,Electronics,4,19167.23,53772.78,UPI
A14218,30/01/2026,C3572,Rebecca Smith,wonder,Fashion,3,41047.36,87454.16,UPI
A14219,14/01/2026,C3528,Steven Wilson,car,Home,5,522.40,2314.57,UPI
A14220,06/01/2026,C6411,Robert Ramirez,arm,Fashion,5,40316.58,193619.43,NetBanking
A14221,22/01/2026,C2846,Luis Pittman,magazine,Electronics,5,27717.97,110949.97,Card
A14222,20/01/2026,C7826,Erik Tucker,to,Fashion,1,29242.22,23797.64,Card
A14223,08/01/2026,C8798,John Matthews,pressure,Fashion,2,33452.38,46953.21,UPI
A14224,09/01/2026,C5828,Bryan Lin,minute,Fashion,1,16319.10,13761.63,NetBanking
A14225,06/02/2026,C2018,Philip Flynn,different,Home,1,4856.62,3923.87,UPI
A14226,26/01/2026,C5871,Cynthia Gonzalez,some,Electronics,4,49340.20,156050.36,UPI
A14227,04/02/2026,C3028,Jody Foley,these,Electronics,1,11615.02,8354.10,NetBanking
A14228,26/01/2026,C8872,Amanda Davis,medical,Home,1,21323.92,15591.24,Card
A14229,04/01/2026,C8889,Christopher Morris,station,Electronics,3,8732.92,21819.76,Card
A14230,05/01/2026,C2415,Scott Russell,official,Fashion,3,18308.17,41833.23,COD
A14231,04/01/2026,C2587,Raymond Long,head,Fashion,3,37118.65,90280.89,COD
A14232,06/02/2026,C5051,Elizabeth Ford,speak,Electronics,2,37849.34,54576.23,COD
A14233,15/01/2026,C7011,Amanda Ferguson,again,Electronics,3,15280.33,40001.57,Card
A14234,17/01/2026,C3150,Anthony Morris,still,Home,2,48420.97,79522.51,Card
A14235,15/01/2026,C3445,Kimberly Lopez,enough,Home,4,49353.33,185598.81,UPI
A14236,06/01/2026,C8121,Charles Matthews DDS,family,Electronics,4,33851.24,131375.61,Card
A14237,01/01/2026,C4812,Christopher Allen,treatment,Fashion,4,7436.12,26619.21,Card
A14238,08/02/2026,C7481,Mary Mckinney DVM,Democrat,Home,2,38401.40,58513.91,UPI
A14239,04/01/2026,C8654,Anthony Higgins,once,Electronics,1,28227.44,26293.14,COD
A14240,15/01/2026,C1345,Andrew Small,likely,Fashion,3,11719.06,26408.24,NetBanking
A14241,22/01/2026,C3397,Cody Reynolds,challenge,Fashion,5,46107.90,191484.33,UPI
A14242,06/01/2026,C4524,James Bass,pattern,Fashion,3,35382.95,98817.66,Card
A14243,13/01/2026,C8435,Michael Price,scientist,Home,3,8586.87,24596.56,COD
A14244,23/01/2026,C2688,Erica Garrison,indeed,Home,2,14427.20,21674.57,UPI
A14245,10/02/2026,C7151,James Green,mention,Electronics,5,32128.02,152688.95,NetBanking
A14246,04/01/2026,C9251,Joseph Lamb,president,Electronics,3,11616.38,29031.85,NetBanking
A14247,02/01/2026,C6772,John Gray,subject,Electronics,1,20324.98,19368.68,UPI
A14248,30/01/2026,C1305,Ricardo Clark,detail,Electronics,1,44537.65,41098.10,COD
A14249,05/01/2026,C7782,Darin Mccann,memory,Fashion,1,1430.31,1494.14,NetBanking
A14250,15/01/2026,C7062,Ashley Mcdonald,else,Fashion,3,9602.32,27469.33,UPI
A14251,29/01/2026,C8047,Victoria Wilson,possible,Fashion,2,49843.55,75892.85,Card
A14252,14/01/2026,C1941,Kevin Martin,admit,Fashion,2,5062.82,9487.65,Card
A14253,11/01/2026,C9285,William Conner,film,Electronics,1,41291.51,35193.87,NetBanking
A14254,26/01/2026,C1660,Terri Olsen,capital,Home,5,37017.53,137078.17,UPI
A14255,30/01/2026,C9096,William Garcia,hope,Fashion,2,41718.06,72661.06,UPI
A14256,05/01/2026,C9803,Oscar Fletcher,energy,Home,5,41580.25,203777.23,UPI
A14257,10/01/2026,C8833,Derek Wood,reach,Fashion,4,33582.84,100801.68,UPI
A14258,26/01/2026,C3272,Annette Petty,do,Home,5,3078.94,10959.30,NetBanking
A14259,23/01/2026,C4076,Dr. Rachael Turner,us,Fashion,3,40034.43,96206.42,COD
A14260,10/01/2026,C7365,Michael Lynch Jr.,recent,Home,5,41273.40,187908.68,COD
A14261,07/01/2026,C6033,Norma Parsons,how,Electronics,2,18211.55,27781.56,COD
A14262,07/02/2026,C5889,Elizabeth Combs,especially,Home,2,46270.76,86170.90,NetBanking
A14263,02/01/2026,C2014,Natalie Schultz,his,Electronics,2,21758.56,34075.92,Card
A14264,29/01/2026,C3310,Susan French,with,Home,2,30670.43,46144.36,Card
A14265,05/02/2026,C8425,Mr. Steven King III,or,Home,5,1411.32,6196.81,COD
A14266,29/01/2026,C7192,Katie Gomez,laugh,Home,3,17819.10,41251.07,NetBanking
A14267,26/01/2026,C4926,Melissa Brown,prevent,Fashion,4,3981.98,11408.27,UPI
A14268,03/02/2026,C4239,Thomas Good,dark,Fashion,5,222.63,950.37,NetBanking
A14269,17/01/2026,C5961,James Carroll,guy,Fashion,1,21641.33,21261.03,Card
A14270,25/01/2026,C9368,Amber Woods,moment,Home,4,22022.61,77614.07,COD
A14271,05/01/2026,C9245,Cody Moore,affect,Fashion,4,4970.72,17987.51,COD
A14272,06/02/2026,C2329,Kristin Collins,many,Electronics,5,23251.93,111724.17,NetBanking
A14273,12/01/2026,C6044,Michelle Alvarado,body,Home,4,39237.22,120991.59,NetBanking
A14274,10/02/2026,C3867,Eric Davis,feel,Home,2,30323.34,55325.33,Card
A14275,18/01/2026,C6057,Kara Horton,adult,Home,1,25632.96,20798.40,NetBanking
A14276,07/01/2026,C7015,Karen Perez,new,Electronics,4,32241.44,92896.80,NetBanking
A14277,09/01/2026,C9928,Kevin Stout,mouth,Home,4,21494.88,68866.21,UPI
A14278,03/01/2026,C9638,Michael Reed,born,Home,1,48787.07,38101.91,UPI
A14279,02/01/2026,C3100,Danielle Howe,me,Fashion,3,21176.30,59769.97,UPI
A14280,17/01/2026,C2961,Dorothy Black,reality,Home,1,39596.74,33700.59,Card
A14281,13/01/2026,C1365,John Mendez,behavior,Electronics,2,3994.58,7405.80,Card
A14282,01/01/2026,C6569,Benjamin Daniel,discuss,Fashion,4,27230.35,98053.35,NetBanking
A14283,06/02/2026,C6336,Jessica Carney,election,Fashion,2,35437.03,63215.91,COD
A14284,07/02/2026,C6241,Jennifer Chavez,safe,Home,4,9929.82,30311.35,NetBanking
A14285,02/02/2026,C4879,Ashley Baker,strong,Electronics,4,22083.12,68977.20,UPI
A14286,30/01/2026,C2658,Lisa Rogers,fund,Home,4,14041.16,42249.83,UPI
A14287,09/02/2026,C6867,Shirley Weiss,effort,Electronics,1,16827.64,15687.66,UPI
A14288,30/01/2026,C1365,Brandon Jones,move,Home,3,15772.46,43139.61,COD
A14289,10/02/2026,C4430,Catherine Kirby,marriage,Fashion,4,37980.32,133788.97,COD
A14290,19/01/2026,C5770,William Norris,eat,Electronics,4,20185.73,61469.04,COD
A14291,16/01/2026,C1571,Ashley Perkins,couple,Electronics,5,16760.93,75468.74,NetBanking
A14292,26/01/2026,C6936,Alison Tran,close,Home,5,33247.78,157984.73,Card
A14293,21/01/2026,C5303,Andrew Huff,little,Fashion,1,6116.95,5259.14,COD
A14294,04/02/2026,C3969,Mrs. Marissa Santos,must,Electronics,4,49698.45,147152.70,UPI
A14295,06/02/2026,C4953,Michael Smith,try,Fashion,4,24074.10,88676.95,COD
A14296,03/01/2026,C8143,Joshua Smith,surface,Fashion,3,36944.11,81032.70,UPI
A14297,06/01/2026,C2718,Haley Thomas,air,Fashion,4,38383.61,144456.66,NetBanking
A14298,20/01/2026,C7499,Karen Dickerson,authority,Electronics,1,22726.84,17565.62,NetBanking
A14299,06/02/2026,C7512,Ricky Harrington,Mr,Electronics,2,18683.69,34109.59,Card
A14300,12/01/2026,C1293,Jason Downs,including,Fashion,5,37786.91,172022.93,UPI
A14301,13/01/2026,C3355,Angela Stone,actually,Home,1,14317.64,12748.17,Card
A14302,11/01/2026,C1827,Brittney Kim,fire,Fashion,1,45025.89,39696.17,COD
A14303,13/01/2026,C4530,Christopher Potter,perform,Fashion,5,46458.85,169613.29,COD
A14304,24/01/2026,C9862,Angela Martinez,dinner,Home,5,1876.91,6637.22,Card
A14305,16/01/2026,C8193,Steven Weiss,part,Electronics,4,25466.89,77506.31,COD
A14306,04/01/2026,C5671,Michael Lopez,box,Electronics,4,28313.30,101951.99,COD
A14307,11/01/2026,C1939,Diana Andrews,Congress,Fashion,5,13526.92,49457.10,UPI
A14308,13/01/2026,C8836,Stephen Anderson,hotel,Home,5,41043.54,156042.45,UPI
A14309,08/02/2026,C9811,Douglas Munoz,director,Electronics,5,653.42,2502.52,NetBanking
A14310,10/01/2026,C6022,Andrea Gutierrez,participant,Fashion,4,11011.18,39278.71,UPI
A14311,12/01/2026,C7080,Andrew Tanner,think,Fashion,1,10889.65,10250.70,Card
A14312,05/02/2026,C8806,Angela Mercer,fly,Electronics,2,40521.16,62471.55,COD
A14313,11/01/2026,C2532,Mark Thornton,personal,Electronics,5,9562.78,44571.88,Card
A14314,31/01/2026,C1109,Vicki Graham,he,Electronics,2,5897.13,11061.38,Card
A14315,17/01/2026,C7037,Justin Lopez,important,Electronics,1,34238.56,29839.56,Card
A14316,12/01/2026,C7871,Erica Torres,rest,Electronics,1,8941.47,8453.76,COD
A14317,10/02/2026,C6049,Alexander Reynolds,mean,Electronics,2,3881.23,5945.51,NetBanking
A14318,09/01/2026,C5900,Michael Richardson,prevent,Electronics,2,26522.52,45225.07,NetBanking
A14319,08/01/2026,C6915,Cynthia Smith,store,Home,5,397.95,1940.62,UPI
A14320,28/01/2026,C8538,Belinda Sanchez,leg,Electronics,3,12805.25,28106.61,UPI
A14321,26/01/2026,C9956,Mary Jones,action,Fashion,5,24060.54,95087.13,NetBanking
A14322,16/01/2026,C7141,Evan Warren,this,Electronics,3,48104.69,106819.68,UPI
A14323,02/02/2026,C1237,Donna Martinez,money,Home,2,3834.60,6888.79,COD
A14324,24/01/2026,C1974,Tyler Martin,eight,Fashion,4,34564.52,113457.62,UPI
A14325,06/01/2026,C3334,Miranda Wilson,rise,Fashion,1,47188.29,46332.12,UPI
A14326,04/02/2026,C9907,Sarah Johnston,next,Fashion,2,36614.61,59413.98,NetBanking
A14327,07/02/2026,C4450,Teresa Hawkins,truth,Fashion,5,26535.84,112839.85,UPI
A14328,01/01/2026,C9188,Kristen Potter,sort,Home,5,3654.95,15431.01,UPI
A14329,20/01/2026,C9047,Dana Sanchez,program,Fashion,2,23338.82,35117.76,NetBanking
A14330,20/01/2026,C9613,Angela Waters,happen,Home,5,12191.49,47642.09,UPI
A14331,16/01/2026,C3588,Katherine Benson MD,general,Electronics,4,44573.02,124892.43,NetBanking
A14332,11/01/2026,C6775,Aaron Gregory,talk,Electronics,2,42489.64,68973.20,UPI
A14333,23/01/2026,C3172,John Wagner,first,Electronics,4,23055.83,78511.36,COD
A14334,20/01/2026,C8143,April Valdez,part,Fashion,1,1773.67,1652.87,COD
A14335,13/01/2026,C7391,Stephanie Mason,no,Fashion,5,23155.22,112330.63,COD
A14336,14/01/2026,C7701,Tanya Bailey,board,Home,2,12533.18,23372.39,UPI
A14337,09/02/2026,C4463,Steven Elliott DDS,method,Fashion,5,10875.59,44185.58,COD
A14338,10/02/2026,C6483,Steven Jefferson,style,Electronics,1,4115.52,3273.69,UPI
A14339,15/01/2026,C5131,Laura Young,many,Home,3,45001.38,97341.57,COD
A14340,09/02/2026,C6286,Shannon Hunt,life,Home,4,35786.02,120302.95,COD
A14341,07/02/2026,C8516,Lisa Espinoza,upon,Electronics,1,46751.40,43135.58,UPI
A14342,27/01/2026,C7897,Ricky Kline,order,Home,3,38452.92,107406.35,UPI
A14343,09/01/2026,C6141,Barbara Chen,explain,Electronics,4,5095.44,15942.03,NetBanking
A14344,02/01/2026,C6501,Hailey Reed,throughout,Fashion,3,24071.01,61476.16,COD
A14345,13/01/2026,C7477,Wendy Kane,they,Fashion,5,29247.50,121472.57,COD
A14346,03/01/2026,C5724,Kirsten Simmons,price,Fashion,3,37436.41,99976.88,Card
A14347,02/02/2026,C1893,Mr. Joseph Gomez Jr.,never,Electronics,5,1129.43,4076.29,COD
A14348,13/01/2026,C1986,Jeremy Delgado,behavior,Fashion,3,7991.02,21392.84,NetBanking
A14349,22/01/2026,C2159,Melanie Ramos,go,Electronics,1,4282.65,3733.42,NetBanking
A14350,29/01/2026,C2537,Jessica Martin,radio,Fashion,4,3874.61,13836.82,UPI
A14351,02/01/2026,C4669,Daniel Brock,PM,Home,4,2722.87,9955.10,UPI
A14352,04/02/2026,C7071,Rebecca Davis,debate,Electronics,1,27460.73,25067.49,UPI
A14353,06/01/2026,C1401,Patrick Allen,husband,Electronics,3,32716.81,68834.26,NetBanking
A14354,22/01/2026,C5432,Monique Park,according,Electronics,3,44547.78,97607.84,Card
A14355,05/01/2026,C6369,Roger Rivas,because,Electronics,4,42341.43,121977.62,UPI
A14356,04/01/2026,C9404,Veronica Dillon,now,Home,1,14754.89,12657.73,NetBanking
A14357,11/01/2026,C2198,Victoria Riley,significant,Electronics,4,22333.89,65285.05,UPI
A14358,01/02/2026,C3546,Laura Morris,include,Electronics,4,19995.39,76011.39,NetBanking
A14359,16/01/2026,C9747,David Peters,key,Home,3,7360.34,15985.18,Card
A14360,17/01/2026,C8759,Shelby Miles,hair,Home,4,17338.13,63888.42,Card
A14361,02/01/2026,C7964,Michael Davidson,husband,Home,3,6006.43,17200.58,COD
A14362,05/02/2026,C6272,Richard Pitts,side,Home,5,43319.22,188579.37,COD
A14363,17/01/2026,C2203,Jennifer Byrd,party,Fashion,4,23386.12,72994.63,UPI
A14364,05/02/2026,C5107,Roger Chavez,must,Fashion,3,28073.21,74157.06,NetBanking
A14365,04/02/2026,C5585,Carrie Glass,trade,Home,4,19690.21,58318.08,NetBanking
A14366,09/01/2026,C8082,Deborah Mitchell,image,Fashion,3,39256.45,91999.97,Card
A14367,05/02/2026,C2731,Joshua Robinson,himself,Home,2,47661.29,76359.77,COD
A14368,18/01/2026,C8904,Tom Gonzalez,nor,Fashion,1,37408.52,28082.55,Card
A14369,30/01/2026,C8285,Bruce Smith,first,Electronics,1,40370.36,30378.14,NetBanking
A14370,05/02/2026,C7844,Keith Morris,firm,Fashion,4,15091.03,52655.39,NetBanking
A14371,03/01/2026,C4430,John Flores,never,Fashion,3,29001.91,84494.56,Card
A14372,01/02/2026,C8224,Jose Rogers,would,Electronics,3,25096.07,71671.70,Card
A14373,26/01/2026,C7459,Olivia Ferguson,blood,Home,4,30602.09,104158.14,NetBanking
A14374,03/02/2026,C9488,Mrs. Carolyn Reynolds,half,Fashion,4,20187.60,76029.82,COD
A14375,02/02/2026,C2926,Jacqueline Moore,foot,Electronics,4,12632.61,45595.73,NetBanking
A14376,25/01/2026,C9163,Sheila Fletcher,want,Electronics,5,18966.45,86354.07,COD
A14377,09/02/2026,C5456,Morgan Richardson,east,Electronics,4,42610.94,121148.53,NetBanking
A14378,20/01/2026,C5856,Brianna Holmes,wife,Home,2,23117.61,43516.67,Card
A14379,21/01/2026,C4324,Michael Johnson,themselves,Electronics,3,17469.93,48809.65,UPI
A14380,22/01/2026,C3852,Amber Jackson,season,Electronics,1,34812.30,30671.64,Card
A14381,28/01/2026,C5321,Evan Fields,land,Home,1,23296.93,23168.64,Card
A14382,24/01/2026,C2543,Jamie Peterson,economy,Electronics,3,8010.86,20050.52,COD
A14383,03/02/2026,C6588,Carlos Ayala,plan,Electronics,5,40377.36,145470.70,UPI
A14384,17/01/2026,C8372,Jennifer Marks,particularly,Home,4,18758.22,68309.33,UPI
A14385,31/01/2026,C3905,Kathleen Ball,bring,Electronics,4,17228.40,55246.08,NetBanking
A14386,05/02/2026,C4750,Nathan Friedman,former,Home,1,4392.38,3850.55,NetBanking
A14387,22/01/2026,C8825,Tracy Walker,time,Electronics,5,37337.12,184900.75,UPI
A14388,10/02/2026,C5893,Thomas Robinson,war,Home,3,43792.49,119589.66,Card
A14389,15/01/2026,C5819,Jonathan Sanchez,management,Home,2,43996.31,66063.05,Card
A14390,03/02/2026,C8076,David Cobb,member,Fashion,5,21145.86,86745.70,UPI
